country,cncode,year,region,incomegr,dbacba,llgdp,cbagdp,dbagdp,ofagdp,pcrdbgdp,pcrdbofgdp,bdgdp,fdgdp,bcbd,ll_usd,overhead,netintmargin,concentration,roa,roe,costinc,zscore,inslife,insnonlife,stmktcap,stvaltraded,stturnover,listco_pc,prbond,pubond,intldebt,intldebtnet,nrbloan,offdep,remit
Kenya,KEN,2003,Sub-Saharan Africa,Low-income economies,90.35,39.72,4.21,36.69,2.58,24.99,26.50,33.05,35.12,73.33,5712.30,6.80,7.95,61.85,2.03,16.72,60.71,11.51,0.75,1.55,19.23,0.83,7.29,150.42,,,,,7.44,74.24,3.61
Kenya,KEN,2004,Sub-Saharan Africa,Low-income economies,89.84,39.40,3.99,36.28,2.26,25.19,26.40,33.10,34.98,78.94,6152.23,7.15,7.52,57.05,2.36,19.66,66.17,11.16,0.79,1.48,25.28,1.71,8.47,134.92,,,,,7.06,70.95,3.85
Kenya,KEN,2005,Sub-Saharan Africa,Low-income economies,91.32,38.95,3.66,35.19,2.02,25.56,26.57,32.91,34.60,76.42,6975.63,8.44,10.51,51.57,2.80,22.73,57.23,12.40,0.80,1.46,27.95,2.32,9.64,131.34,,,,,4.75,61.89,2.27
Kenya,KEN,2006,Sub-Saharan Africa,Low-income economies,92.24,39.57,3.20,35.68,1.80,25.34,26.21,33.55,35.09,74.70,8319.76,6.50,8.36,49.60,3.03,23.42,54.35,12.79,0.81,1.43,41.08,4.11,14.06,138.75,,,,,4.21,57.52,2.53
Kenya,KEN,2007,Sub-Saharan Africa,Low-income economies,94.48,39.75,2.53,35.62,1.59,24.98,25.79,33.94,35.31,72.54,10448.07,5.54,6.72,47.66,2.73,19.65,55.83,13.88,0.93,1.36,46.97,5.00,10.30,135.09,,,,,6.19,47.05,2.37
Kenya,KEN,2008,Sub-Saharan Africa,Low-income economies,94.24,42.36,2.33,39.05,,27.95,28.41,37.13,37.85,78.24,9548.65,5.88,7.37,48.29,3.01,21.59,54.09,13.06,0.93,1.36,42.33,4.73,11.15,136.69,,,,,4.92,41.10,2.19
Kenya,KEN,2009,Sub-Saharan Africa,Low-income economies,94.20,41.05,2.46,40.14,,28.39,28.39,36.90,36.90,75.79,11095.32,6.19,7.42,44.31,2.86,20.54,59.14,13.68,0.97,1.35,33.58,2.95,4.84,138.11,,,,,4.92,36.26,2.06
Kenya,KEN,2010,Sub-Saharan Africa,Low-income economies,94.85,45.10,2.64,45.86,,30.58,30.58,40.50,40.50,75.27,12559.69,5.84,8.17,42.96,3.98,25.99,51.29,16.06,1.06,1.58,38.41,2.40,8.77,134.44,,,,,4.96,31.78,2.13
Kenya,KEN,2011,Sub-Saharan Africa,Low-income economies,96.13,47.37,2.30,48.49,,33.58,33.58,42.53,42.53,82.62,13796.53,5.85,8.26,39.88,3.50,23.09,53.31,14.12,,,35.35,2.81,7.39,138.00,,,,,6.60,26.29,2.72
Kyrgyz Republic,KGZ,1960,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1961,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1962,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1963,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1964,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1965,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1966,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1967,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1968,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1969,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1970,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1971,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1972,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1973,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1974,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1975,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1976,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1977,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1978,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1979,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1980,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1981,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1982,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1983,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1984,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1985,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1986,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1987,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1988,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1989,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1990,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1991,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1992,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,1993,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09
Kyrgyz Republic,KGZ,1994,Europe and Central Asia,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06
Kyrgyz Republic,KGZ,1995,Europe and Central Asia,Low-income economies,50.71,,,,,,,,,241.15,281.09,,,,,,,,,,,,,,,,,,1.51,12.01,0.07
Kyrgyz Republic,KGZ,1996,Europe and Central Asia,Low-income economies,35.14,13.15,12.65,9.41,,9.02,9.02,3.61,3.61,262.32,209.46,,,,,,,,,,,,,,,,,,2.35,6.49,0.13
Kyrgyz Republic,KGZ,1997,Europe and Central Asia,Low-income economies,23.38,12.35,14.08,5.95,,5.27,5.27,3.81,3.81,68.16,261.57,,,,,,,,,,,,,,,,,,3.28,11.31,0.15
Kyrgyz Republic,KGZ,1998,Europe and Central Asia,Low-income economies,30.53,13.24,13.69,5.07,,4.06,4.06,5.25,5.25,84.93,178.98,,,,,,,,,,,,,,,,,,5.35,11.07,1.50
Kyrgyz Republic,KGZ,1999,Europe and Central Asia,Low-income economies,30.84,12.38,11.67,5.16,,4.54,4.54,5.49,5.49,80.46,150.68,,,,,,,,,,,,,1301.55,,,,,6.32,16.42,1.48
Kyrgyz Republic,KGZ,2000,Europe and Central Asia,Low-income economies,31.78,10.86,9.32,4.25,,3.97,3.97,4.91,4.91,81.30,153.15,,,78.30,,,58.72,,,0.09,0.26,0.97,,1633.19,,,,,7.88,10.26,0.65
Kyrgyz Republic,KGZ,2001,Europe and Central Asia,Low-income economies,34.38,10.71,8.52,4.21,,3.74,3.74,4.47,4.47,86.39,169.91,10.76,5.67,79.62,3.58,15.20,84.92,31.87,,0.08,0.26,1.37,483.20,1091.99,,,,,5.31,20.76,0.73
Kyrgyz Republic,KGZ,2002,Europe and Central Asia,Low-income economies,34.11,12.82,8.91,4.64,,3.92,3.92,4.91,4.91,74.52,230.05,7.75,2.88,86.54,2.44,9.42,69.29,33.20,,0.10,0.35,1.34,413.89,440.82,,,,,4.36,13.30,2.29
Kyrgyz Republic,KGZ,2003,Europe and Central Asia,Low-income economies,40.91,15.22,8.29,4.97,,4.18,4.18,5.66,5.66,73.39,314.10,5.86,4.33,88.95,1.74,6.97,66.59,28.87,,0.11,0.99,0.95,58.47,337.08,,,,,4.01,31.92,4.07
Kyrgyz Republic,KGZ,2004,Europe and Central Asia,Low-income economies,52.99,17.96,7.13,6.46,,5.57,5.57,7.21,7.21,79.85,426.55,4.12,4.12,88.30,2.10,11.77,52.54,19.62,0.01,0.16,1.47,1.73,203.99,117.54,,,,,1.72,8.02,8.53
Kyrgyz Republic,KGZ,2005,Europe and Central Asia,Low-income economies,58.11,20.19,6.60,8.27,,7.24,7.24,8.23,8.23,96.55,457.24,4.29,5.26,80.27,2.69,17.39,53.57,20.87,0.00,0.10,1.57,1.69,33.59,154.96,,,,,1.10,22.91,12.73
Kyrgyz Republic,KGZ,2006,Europe and Central Asia,Low-income economies,67.74,23.63,5.66,9.75,,8.74,8.74,9.34,9.34,91.57,732.07,4.16,5.07,86.30,2.57,15.86,56.19,21.82,0.00,0.10,2.38,1.97,147.68,153.30,,,,,1.02,10.30,16.69
Kyrgyz Republic,KGZ,2007,Europe and Central Asia,Low-income economies,79.46,26.01,4.24,12.23,,11.28,11.28,10.15,10.15,129.53,1006.37,6.64,8.48,79.50,4.30,24.71,56.51,25.17,,0.11,2.85,3.19,129.27,189.81,,,,,0.92,9.49,18.51
Kyrgyz Republic,KGZ,2008,Europe and Central Asia,Low-income economies,,,3.14,,,,,,,,,6.65,8.79,83.14,2.69,15.04,61.24,23.46,0.00,0.11,2.20,2.58,99.45,150.41,,,,,1.03,,23.80
Kyrgyz Republic,KGZ,2009,Europe and Central Asia,Low-income economies,,,2.66,,,,,,,,,5.04,9.33,100.00,3.06,16.15,51.48,26.37,,0.21,1.62,1.74,89.03,148.61,,,,,1.60,,20.94
Kyrgyz Republic,KGZ,2010,Europe and Central Asia,Low-income economies,,,2.39,,,,,,,,,5.80,9.83,100.00,2.92,16.53,56.45,21.11,0.00,0.21,1.50,0.79,12.53,201.91,,,,,0.40,,26.41
Kyrgyz Republic,KGZ,2011,Europe and Central Asia,Low-income economies,,,2.07,,,,,,,,,5.31,11.09,100.00,4.63,28.43,47.86,24.27,,,2.03,0.11,2.61,616.55,,,,,0.34,,27.57
Cambodia,KHM,1960,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1961,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1962,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1963,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1964,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1965,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1966,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1967,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1968,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1969,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1970,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1971,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1972,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1973,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1974,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1975,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1976,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1977,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1978,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1979,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1980,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1981,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1982,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1983,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1984,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1985,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1986,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1987,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1988,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1989,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1990,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1991,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1992,East Asia and Pacific,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,1993,East Asia and Pacific,Low-income economies,43.87,,,,,,,,,111.72,172.65,,,,,,,,,,,,,,,,,,,,0.37
Cambodia,KHM,1994,East Asia and Pacific,Low-income economies,52.43,,,,,,,,,86.25,204.05,,,,,,,,,,,,,,,,,,,,0.40
Cambodia,KHM,1995,East Asia and Pacific,Low-income economies,57.89,6.43,2.54,3.15,,3.08,3.08,3.91,3.91,73.64,291.29,,,,,,,,,,,,,,,,,,0.87,11.43,0.34
Cambodia,KHM,1996,East Asia and Pacific,Low-income economies,67.35,8.44,2.35,3.99,,3.93,3.93,5.45,5.45,71.10,368.65,,,,,,,,,,,,,,,,,,0.60,10.64,0.33
Cambodia,KHM,1997,East Asia and Pacific,Low-income economies,75.27,9.58,2.07,5.23,,5.18,5.18,6.40,6.40,90.12,332.14,,,,,,,,,0.12,,,,,,,,,0.96,13.67,0.34
Cambodia,KHM,1998,East Asia and Pacific,Low-income economies,69.62,9.94,2.16,5.68,,5.62,5.62,6.21,6.21,90.84,346.38,,,,,,,,0.01,0.08,,,,,,,,,1.09,19.87,3.83
Cambodia,KHM,1999,East Asia and Pacific,Low-income economies,73.21,9.98,2.13,5.35,,5.29,5.29,6.25,6.25,80.09,395.58,,,,,,,,0.02,0.08,,,,,,,,,1.19,17.02,3.03
Cambodia,KHM,2000,East Asia and Pacific,Low-income economies,76.82,11.59,1.96,5.93,,5.88,5.88,8.11,8.11,67.22,468.76,,,,,,44.83,,,,,,,,,,,,1.12,11.40,3.30
Cambodia,KHM,2001,East Asia and Pacific,Low-income economies,77.66,12.87,1.73,5.88,,5.85,5.85,9.44,9.44,57.56,557.77,2.41,2.80,,-4.37,-22.31,47.06,6.24,,,,,,,,,,,1.21,12.46,3.33
Cambodia,KHM,2002,East Asia and Pacific,Low-income economies,80.39,15.33,1.63,6.16,,6.01,6.01,11.27,11.27,49.94,707.84,2.18,4.10,100.00,2.80,17.77,34.27,8.74,,,,,,,,,,,1.00,9.26,3.26
Cambodia,KHM,2003,East Asia and Pacific,Low-income economies,84.16,16.86,1.46,6.86,,6.49,6.49,12.29,12.29,55.36,791.13,1.90,3.30,69.25,1.85,12.12,38.02,8.12,,0.17,,,,,,,,,0.92,9.05,2.97
Cambodia,KHM,2004,East Asia and Pacific,Low-income economies,87.37,17.99,1.33,8.12,,7.66,7.66,13.13,13.13,60.70,972.89,1.69,3.26,68.33,1.76,12.04,35.32,7.66,,0.17,,,,,,,,,0.77,8.57,3.32
Cambodia,KHM,2005,East Asia and Pacific,Low-income economies,89.23,18.10,1.13,8.58,,8.23,8.23,13.34,13.34,62.64,1067.03,2.92,4.81,61.08,2.13,13.45,45.21,9.26,,0.14,,,,,,,,,0.86,7.73,2.60
Cambodia,KHM,2006,East Asia and Pacific,Low-income economies,92.34,20.11,0.99,10.03,,9.88,9.88,15.20,15.20,66.69,1482.33,2.42,5.52,59.09,2.92,17.92,35.25,8.89,,0.14,,,,,,,,,1.35,6.44,2.53
Cambodia,KHM,2007,East Asia and Pacific,Low-income economies,95.41,25.63,0.86,13.95,,13.91,13.91,20.49,20.49,68.67,2338.31,2.18,5.47,69.95,3.30,23.07,34.22,8.07,,0.17,,,,,,,,,3.62,6.04,2.15
Cambodia,KHM,2008,East Asia and Pacific,Low-income economies,97.25,30.40,0.77,21.04,,21.02,21.02,24.72,24.72,102.83,2416.29,2.48,6.23,68.92,2.73,17.04,38.36,9.93,,0.16,,,,,,,,,2.35,5.24,1.82
Cambodia,KHM,2009,East Asia and Pacific,Low-income economies,97.41,32.57,0.65,23.80,,23.79,23.79,26.32,26.32,80.79,3121.88,2.48,5.29,64.12,1.24,6.66,47.64,9.72,,0.16,,,,,,,,,5.75,4.14,1.37
Cambodia,KHM,2010,East Asia and Pacific,Low-income economies,97.86,38.88,0.62,25.63,,25.62,25.62,32.12,32.12,78.88,3836.04,2.24,5.10,61.29,1.27,6.55,48.60,9.98,,0.18,,,,,,,,,3.46,3.87,1.36
Cambodia,KHM,2011,East Asia and Pacific,Low-income economies,98.13,38.76,0.55,26.84,,26.82,26.82,31.95,31.95,89.23,3883.88,2.06,5.15,63.39,1.69,8.99,44.53,9.47,,0.15,,,,,,,,,3.83,5.47,1.25
Kiribati,KIR,1960,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1961,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1962,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1963,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1964,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1965,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1966,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1967,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1968,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1969,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1970,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1971,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1972,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1973,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1974,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1975,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1976,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1977,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1978,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,1979,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67
Kiribati,KIR,1980,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71
Kiribati,KIR,1981,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67
Kiribati,KIR,1982,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55
Kiribati,KIR,1983,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.65
Kiribati,KIR,1984,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.66
Kiribati,KIR,1985,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.04
Kiribati,KIR,1986,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.99
Kiribati,KIR,1987,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.32
Kiribati,KIR,1988,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.15
Kiribati,KIR,1989,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.18
Kiribati,KIR,1990,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.10
Kiribati,KIR,1991,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.67
Kiribati,KIR,1992,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11
Kiribati,KIR,1993,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.55
Kiribati,KIR,1994,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.28
Kiribati,KIR,1995,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,
Kiribati,KIR,1996,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,
Kiribati,KIR,1997,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,,
Kiribati,KIR,1998,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,42.50,,,,,,,,,,,,1.49,,
Kiribati,KIR,1999,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.66,,
Kiribati,KIR,2000,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.59,,
Kiribati,KIR,2001,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,,
Kiribati,KIR,2002,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,
Kiribati,KIR,2003,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28,,
Kiribati,KIR,2004,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,
Kiribati,KIR,2005,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90,,
Kiribati,KIR,2006,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55,,
Kiribati,KIR,2007,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,,
Kiribati,KIR,2008,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,2009,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,2010,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,2011,East Asia and Pacific,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60,,
St. Kitts and Nevis,KNA,1960,High-income OECD members,High-income OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,1961,High-income OECD members,High-income OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,1962,High-income OECD members,High-income OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,1963,High-income OECD members,High-income OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,1964,High-income OECD members,High-income OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,1965,High-income OECD members,High-income OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,1966,High-income OECD members,High-income OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
